id;date;value
Andy Roddick;01-07-03;0
Andy Roddick;01-09-03;1
Andy Roddick;01-01-04;1
Andy Roddick;01-06-04;1
Andy Roddick;01-07-04;1
Andy Roddick;01-09-04;1
Andy Roddick;01-01-05;1
Andy Roddick;01-06-05;1
Andy Roddick;01-07-05;1
Andy Roddick;01-09-05;1
Andy Roddick;01-01-06;1
Andy Roddick;01-06-06;1
Andy Roddick;01-07-06;1
Andy Roddick;01-09-06;1
Andy Roddick;01-01-07;1
Andy Roddick;01-06-07;1
Andy Roddick;01-07-07;1
Andy Roddick;01-09-07;1
Andy Roddick;01-01-08;1
Andy Roddick;01-06-08;1
Andy Roddick;01-07-08;1
Andy Roddick;01-09-08;1
Andy Roddick;01-01-09;1
Andy Roddick;01-06-09;1
Andy Roddick;01-07-09;1
Andy Roddick;01-09-09;1
Andy Roddick;01-01-10;1
Andy Roddick;01-06-10;1
Andy Roddick;01-07-10;1
Andy Roddick;01-09-10;1
Andy Roddick;01-01-11;1
Andy Roddick;01-06-11;1
Andy Roddick;01-07-11;1
Andy Roddick;01-09-11;1
Andy Roddick;01-01-12;1
Andy Roddick;01-06-12;1
Andy Roddick;01-07-12;1
Andy Roddick;01-09-12;1
Andy Roddick;01-01-13;1
Andy Roddick;01-06-13;1
Andy Roddick;01-07-13;1
Andy Roddick;01-09-13;1
Andy Roddick;01-01-14;1
Andy Roddick;01-06-14;1
Andy Roddick;01-07-14;1
Andy Roddick;01-09-14;1
Andy Roddick;01-01-15;1
Andy Roddick;01-06-15;1
Andy Roddick;01-07-15;1
Andy Roddick;01-09-15;1
Andy Roddick;01-01-16;1
Andy Roddick;01-06-16;1
Andy Roddick;01-07-16;1
Andy Roddick;01-09-16;1
Andy Roddick;01-01-17;1
Andy Roddick;01-06-17;1
Andy Roddick;01-07-17;1
Andy Roddick;01-09-17;1
Andy Roddick;01-01-18;1
Andy Roddick;01-06-18;1
Andy Roddick;01-07-18;1
Andy Roddick;01-09-18;1
Andy Roddick;01-01-19;1
Andy Roddick;01-06-19;1
Andy Roddick;01-07-19;1
Andy Roddick;01-09-19;1
Andy Roddick;01-01-20;1
Andy Roddick;01-06-20;1
Andy Roddick;01-07-20;1
Andy Roddick;01-09-20;1
Andy Roddick;01-01-21;1
Andy Roddick;01-06-21;1
Gaston Gaudio;01-06-68;0
Gaston Gaudio;01-07-68;0
Gaston Gaudio;01-09-68;0
Gaston Gaudio;01-01-69;0
Gaston Gaudio;01-06-69;0
Gaston Gaudio;01-07-69;0
Gaston Gaudio;01-09-69;0
Gaston Gaudio;01-01-70;0
Gaston Gaudio;01-06-70;0
Gaston Gaudio;01-07-70;0
Gaston Gaudio;01-09-70;0
Gaston Gaudio;01-01-71;0
Gaston Gaudio;01-06-71;0
Gaston Gaudio;01-07-71;0
Gaston Gaudio;01-09-71;0
Gaston Gaudio;01-01-72;0
Gaston Gaudio;01-06-72;0
Gaston Gaudio;01-07-72;0
Gaston Gaudio;01-09-72;0
Gaston Gaudio;01-01-73;0
Gaston Gaudio;01-06-73;0
Gaston Gaudio;01-07-73;0
Gaston Gaudio;01-09-73;0
Gaston Gaudio;01-01-74;0
Gaston Gaudio;01-06-74;0
Gaston Gaudio;01-07-74;0
Gaston Gaudio;01-09-74;0
Gaston Gaudio;01-01-75;0
Gaston Gaudio;01-06-75;0
Gaston Gaudio;01-07-75;0
Gaston Gaudio;01-09-75;0
Gaston Gaudio;01-01-76;0
Gaston Gaudio;01-06-76;0
Gaston Gaudio;01-07-76;0
Gaston Gaudio;01-09-76;0
Gaston Gaudio;01-01-77;0
Gaston Gaudio;01-06-77;0
Gaston Gaudio;01-07-77;0
Gaston Gaudio;01-09-77;0
Gaston Gaudio;01-12-77;0
Gaston Gaudio;01-06-78;0
Gaston Gaudio;01-07-78;0
Gaston Gaudio;01-09-78;0
Gaston Gaudio;01-12-78;0
Gaston Gaudio;01-06-79;0
Gaston Gaudio;01-07-79;0
Gaston Gaudio;01-09-79;0
Gaston Gaudio;01-12-79;0
Gaston Gaudio;01-06-80;0
Gaston Gaudio;01-07-80;0
Gaston Gaudio;01-09-80;0
Gaston Gaudio;01-12-80;0
Gaston Gaudio;01-06-81;0
Gaston Gaudio;01-07-81;0
Gaston Gaudio;01-09-81;0
Gaston Gaudio;01-12-81;0
Gaston Gaudio;01-06-82;0
Gaston Gaudio;01-07-82;0
Gaston Gaudio;01-09-82;0
Gaston Gaudio;01-12-82;0
Gaston Gaudio;01-06-83;0
Gaston Gaudio;01-07-83;0
Gaston Gaudio;01-09-83;0
Gaston Gaudio;01-12-83;0
Gaston Gaudio;01-06-84;0
Gaston Gaudio;01-07-84;0
Gaston Gaudio;01-09-84;0
Gaston Gaudio;01-12-84;0
Gaston Gaudio;01-06-85;0
Gaston Gaudio;01-07-85;0
Gaston Gaudio;01-09-85;0
Gaston Gaudio;01-12-85;0
Gaston Gaudio;01-06-86;0
Gaston Gaudio;01-07-86;0
Gaston Gaudio;01-09-86;0
Gaston Gaudio;01-01-87;0
Gaston Gaudio;01-06-87;0
Gaston Gaudio;01-07-87;0
Gaston Gaudio;01-09-87;0
Gaston Gaudio;01-01-88;0
Gaston Gaudio;01-06-88;0
Gaston Gaudio;01-07-88;0
Gaston Gaudio;01-09-88;0
Gaston Gaudio;01-01-89;0
Gaston Gaudio;01-06-89;0
Gaston Gaudio;01-07-89;0
Gaston Gaudio;01-09-89;0
Gaston Gaudio;01-01-90;0
Gaston Gaudio;01-06-90;0
Gaston Gaudio;01-07-90;0
Gaston Gaudio;01-09-90;0
Gaston Gaudio;01-01-91;0
Gaston Gaudio;01-06-91;0
Gaston Gaudio;01-07-91;0
Gaston Gaudio;01-09-91;0
Gaston Gaudio;01-01-92;0
Gaston Gaudio;01-06-92;0
Gaston Gaudio;01-07-92;0
Gaston Gaudio;01-09-92;0
Gaston Gaudio;01-01-93;0
Gaston Gaudio;01-06-93;0
Gaston Gaudio;01-07-93;0
Gaston Gaudio;01-09-93;0
Gaston Gaudio;01-01-94;0
Gaston Gaudio;01-06-94;0
Gaston Gaudio;01-07-94;0
Gaston Gaudio;01-09-94;0
Gaston Gaudio;01-01-95;0
Gaston Gaudio;01-06-95;0
Gaston Gaudio;01-07-95;0
Gaston Gaudio;01-09-95;0
Gaston Gaudio;01-01-96;0
Gaston Gaudio;01-06-96;0
Gaston Gaudio;01-07-96;0
Gaston Gaudio;01-09-96;0
Gaston Gaudio;01-01-97;0
Gaston Gaudio;01-06-97;0
Gaston Gaudio;01-07-97;0
Gaston Gaudio;01-09-97;0
Gaston Gaudio;01-01-98;0
Gaston Gaudio;01-06-98;0
Gaston Gaudio;01-07-98;0
Gaston Gaudio;01-09-98;0
Gaston Gaudio;01-01-99;0
Gaston Gaudio;01-06-99;0
Gaston Gaudio;01-07-99;0
Gaston Gaudio;01-09-99;0
Gaston Gaudio;01-01-00;0
Gaston Gaudio;01-06-00;0
Gaston Gaudio;01-07-00;0
Gaston Gaudio;01-09-00;0
Gaston Gaudio;01-01-01;0
Gaston Gaudio;01-06-01;0
Gaston Gaudio;01-07-01;0
Gaston Gaudio;01-09-01;0
Gaston Gaudio;01-01-02;0
Gaston Gaudio;01-06-02;0
Gaston Gaudio;01-07-02;0
Gaston Gaudio;01-09-02;0
Gaston Gaudio;01-01-03;0
Gaston Gaudio;01-06-03;0
Gaston Gaudio;01-07-03;0
Gaston Gaudio;01-09-03;0
Gaston Gaudio;01-01-04;0
Gaston Gaudio;01-06-04;1
Gaston Gaudio;01-07-04;1
Gaston Gaudio;01-09-04;1
Gaston Gaudio;01-01-05;1
Gaston Gaudio;01-06-05;1
Gaston Gaudio;01-07-05;1
Gaston Gaudio;01-09-05;1
Gaston Gaudio;01-01-06;1
Gaston Gaudio;01-06-06;1
Gaston Gaudio;01-07-06;1
Gaston Gaudio;01-09-06;1
Gaston Gaudio;01-01-07;1
Gaston Gaudio;01-06-07;1
Gaston Gaudio;01-07-07;1
Gaston Gaudio;01-09-07;1
Gaston Gaudio;01-01-08;1
Gaston Gaudio;01-06-08;1
Gaston Gaudio;01-07-08;1
Gaston Gaudio;01-09-08;1
Gaston Gaudio;01-01-09;1
Gaston Gaudio;01-06-09;1
Gaston Gaudio;01-07-09;1
Gaston Gaudio;01-09-09;1
Gaston Gaudio;01-01-10;1
Gaston Gaudio;01-06-10;1
Gaston Gaudio;01-07-10;1
Gaston Gaudio;01-09-10;1
Gaston Gaudio;01-01-11;1
Gaston Gaudio;01-06-11;1
Gaston Gaudio;01-07-11;1
Gaston Gaudio;01-09-11;1
Gaston Gaudio;01-01-12;1
Gaston Gaudio;01-06-12;1
Gaston Gaudio;01-07-12;1
Gaston Gaudio;01-09-12;1
Gaston Gaudio;01-01-13;1
Gaston Gaudio;01-06-13;1
Gaston Gaudio;01-07-13;1
Gaston Gaudio;01-09-13;1
Gaston Gaudio;01-01-14;1
Gaston Gaudio;01-06-14;1
Gaston Gaudio;01-07-14;1
Gaston Gaudio;01-09-14;1
Gaston Gaudio;01-01-15;1
Gaston Gaudio;01-06-15;1
Gaston Gaudio;01-07-15;1
Gaston Gaudio;01-09-15;1
Gaston Gaudio;01-01-16;1
Gaston Gaudio;01-06-16;1
Gaston Gaudio;01-07-16;1
Gaston Gaudio;01-09-16;1
Gaston Gaudio;01-01-17;1
Gaston Gaudio;01-06-17;1
Gaston Gaudio;01-07-17;1
Gaston Gaudio;01-09-17;1
Gaston Gaudio;01-01-18;1
Gaston Gaudio;01-06-18;1
Gaston Gaudio;01-07-18;1
Gaston Gaudio;01-09-18;1
Gaston Gaudio;01-01-19;1
Gaston Gaudio;01-06-19;1
Gaston Gaudio;01-07-19;1
Gaston Gaudio;01-09-19;1
Gaston Gaudio;01-01-20;1
Gaston Gaudio;01-06-20;1
Gaston Gaudio;01-07-20;1
Gaston Gaudio;01-09-20;1
Gaston Gaudio;01-01-21;1
Gaston Gaudio;01-06-21;1
Raphael Nadal;01-06-68;0
Raphael Nadal;01-07-68;0
Raphael Nadal;01-09-68;0
Raphael Nadal;01-01-69;0
Raphael Nadal;01-06-69;0
Raphael Nadal;01-07-69;0
Raphael Nadal;01-09-69;0
Raphael Nadal;01-01-70;0
Raphael Nadal;01-06-70;0
Raphael Nadal;01-07-70;0
Raphael Nadal;01-09-70;0
Raphael Nadal;01-01-71;0
Raphael Nadal;01-06-71;0
Raphael Nadal;01-07-71;0
Raphael Nadal;01-09-71;0
Raphael Nadal;01-01-72;0
Raphael Nadal;01-06-72;0
Raphael Nadal;01-07-72;0
Raphael Nadal;01-09-72;0
Raphael Nadal;01-01-73;0
Raphael Nadal;01-06-73;0
Raphael Nadal;01-07-73;0
Raphael Nadal;01-09-73;0
Raphael Nadal;01-01-74;0
Raphael Nadal;01-06-74;0
Raphael Nadal;01-07-74;0
Raphael Nadal;01-09-74;0
Raphael Nadal;01-01-75;0
Raphael Nadal;01-06-75;0
Raphael Nadal;01-07-75;0
Raphael Nadal;01-09-75;0
Raphael Nadal;01-01-76;0
Raphael Nadal;01-06-76;0
Raphael Nadal;01-07-76;0
Raphael Nadal;01-09-76;0
Raphael Nadal;01-01-77;0
Raphael Nadal;01-06-77;0
Raphael Nadal;01-07-77;0
Raphael Nadal;01-09-77;0
Raphael Nadal;01-12-77;0
Raphael Nadal;01-06-78;0
Raphael Nadal;01-07-78;0
Raphael Nadal;01-09-78;0
Raphael Nadal;01-12-78;0
Raphael Nadal;01-06-79;0
Raphael Nadal;01-07-79;0
Raphael Nadal;01-09-79;0
Raphael Nadal;01-12-79;0
Raphael Nadal;01-06-80;0
Raphael Nadal;01-07-80;0
Raphael Nadal;01-09-80;0
Raphael Nadal;01-12-80;0
Raphael Nadal;01-06-81;0
Raphael Nadal;01-07-81;0
Raphael Nadal;01-09-81;0
Raphael Nadal;01-12-81;0
Raphael Nadal;01-06-82;0
Raphael Nadal;01-07-82;0
Raphael Nadal;01-09-82;0
Raphael Nadal;01-12-82;0
Raphael Nadal;01-06-83;0
Raphael Nadal;01-07-83;0
Raphael Nadal;01-09-83;0
Raphael Nadal;01-12-83;0
Raphael Nadal;01-06-84;0
Raphael Nadal;01-07-84;0
Raphael Nadal;01-09-84;0
Raphael Nadal;01-12-84;0
Raphael Nadal;01-06-85;0
Raphael Nadal;01-07-85;0
Raphael Nadal;01-09-85;0
Raphael Nadal;01-12-85;0
Raphael Nadal;01-06-86;0
Raphael Nadal;01-07-86;0
Raphael Nadal;01-09-86;0
Raphael Nadal;01-01-87;0
Raphael Nadal;01-06-87;0
Raphael Nadal;01-07-87;0
Raphael Nadal;01-09-87;0
Raphael Nadal;01-01-88;0
Raphael Nadal;01-06-88;0
Raphael Nadal;01-07-88;0
Raphael Nadal;01-09-88;0
Raphael Nadal;01-01-89;0
Raphael Nadal;01-06-89;0
Raphael Nadal;01-07-89;0
Raphael Nadal;01-09-89;0
Raphael Nadal;01-01-90;0
Raphael Nadal;01-06-90;0
Raphael Nadal;01-07-90;0
Raphael Nadal;01-09-90;0
Raphael Nadal;01-01-91;0
Raphael Nadal;01-06-91;0
Raphael Nadal;01-07-91;0
Raphael Nadal;01-09-91;0
Raphael Nadal;01-01-92;0
Raphael Nadal;01-06-92;0
Raphael Nadal;01-07-92;0
Raphael Nadal;01-09-92;0
Raphael Nadal;01-01-93;0
Raphael Nadal;01-06-93;0
Raphael Nadal;01-07-93;0
Raphael Nadal;01-09-93;0
Raphael Nadal;01-01-94;0
Raphael Nadal;01-06-94;0
Raphael Nadal;01-07-94;0
Raphael Nadal;01-09-94;0
Raphael Nadal;01-01-95;0
Raphael Nadal;01-06-95;0
Raphael Nadal;01-07-95;0
Raphael Nadal;01-09-95;0
Raphael Nadal;01-01-96;0
Raphael Nadal;01-06-96;0
Raphael Nadal;01-07-96;0
Raphael Nadal;01-09-96;0
Raphael Nadal;01-01-97;0
Raphael Nadal;01-06-97;0
Raphael Nadal;01-07-97;0
Raphael Nadal;01-09-97;0
Raphael Nadal;01-01-98;0
Raphael Nadal;01-06-98;0
Raphael Nadal;01-07-98;0
Raphael Nadal;01-09-98;0
Raphael Nadal;01-01-99;0
Raphael Nadal;01-06-99;0
Raphael Nadal;01-07-99;0
Raphael Nadal;01-09-99;0
Raphael Nadal;01-01-00;0
Raphael Nadal;01-06-00;0
Raphael Nadal;01-07-00;0
Raphael Nadal;01-09-00;0
Raphael Nadal;01-01-01;0
Raphael Nadal;01-06-01;0
Raphael Nadal;01-07-01;0
Raphael Nadal;01-09-01;0
Raphael Nadal;01-01-02;0
Raphael Nadal;01-06-02;0
Raphael Nadal;01-07-02;0
Raphael Nadal;01-09-02;0
Raphael Nadal;01-01-03;0
Raphael Nadal;01-06-03;0
Raphael Nadal;01-07-03;0
Raphael Nadal;01-09-03;0
Raphael Nadal;01-01-04;0
Raphael Nadal;01-06-04;0
Raphael Nadal;01-07-04;0
Raphael Nadal;01-09-04;0
Raphael Nadal;01-01-05;0
Raphael Nadal;01-06-05;1
Raphael Nadal;01-07-05;1
Raphael Nadal;01-09-05;1
Raphael Nadal;01-01-06;1
Raphael Nadal;01-06-06;2
Raphael Nadal;01-07-06;2
Raphael Nadal;01-09-06;2
Raphael Nadal;01-01-07;2
Raphael Nadal;01-06-07;3
Raphael Nadal;01-07-07;3
Raphael Nadal;01-09-07;3
Raphael Nadal;01-01-08;3
Raphael Nadal;01-06-08;4
Raphael Nadal;01-07-08;5
Raphael Nadal;01-09-08;5
Raphael Nadal;01-01-09;6
Raphael Nadal;01-06-09;6
Raphael Nadal;01-07-09;6
Raphael Nadal;01-09-09;6
Raphael Nadal;01-01-10;6
Raphael Nadal;01-06-10;7
Raphael Nadal;01-07-10;8
Raphael Nadal;01-09-10;9
Raphael Nadal;01-01-11;9
Raphael Nadal;01-06-11;10
Raphael Nadal;01-07-11;10
Raphael Nadal;01-09-11;10
Raphael Nadal;01-01-12;10
Raphael Nadal;01-06-12;11
Raphael Nadal;01-07-12;11
Raphael Nadal;01-09-12;11
Raphael Nadal;01-01-13;11
Raphael Nadal;01-06-13;12
Raphael Nadal;01-07-13;12
Raphael Nadal;01-09-13;13
Raphael Nadal;01-01-14;13
Raphael Nadal;01-06-14;14
Raphael Nadal;01-07-14;14
Raphael Nadal;01-09-14;14
Raphael Nadal;01-01-15;14
Raphael Nadal;01-06-15;14
Raphael Nadal;01-07-15;14
Raphael Nadal;01-09-15;14
Raphael Nadal;01-01-16;14
Raphael Nadal;01-06-16;14
Raphael Nadal;01-07-16;14
Raphael Nadal;01-09-16;14
Raphael Nadal;01-01-17;14
Raphael Nadal;01-06-17;15
Raphael Nadal;01-07-17;15
Raphael Nadal;01-09-17;16
Raphael Nadal;01-01-18;16
Raphael Nadal;01-06-18;17
Raphael Nadal;01-07-18;17
Raphael Nadal;01-09-18;17
Raphael Nadal;01-01-19;17
Raphael Nadal;01-06-19;18
Raphael Nadal;01-07-19;18
Raphael Nadal;01-09-19;19
Raphael Nadal;01-01-20;19
Raphael Nadal;01-06-20;20
Raphael Nadal;01-07-20;20
Raphael Nadal;01-09-20;20
Raphael Nadal;01-01-21;20
Raphael Nadal;01-06-21;20
Novak Djokovic;01-06-68;0
Novak Djokovic;01-07-68;0
Novak Djokovic;01-09-68;0
Novak Djokovic;01-01-69;0
Novak Djokovic;01-06-69;0
Novak Djokovic;01-07-69;0
Novak Djokovic;01-09-69;0
Novak Djokovic;01-01-70;0
Novak Djokovic;01-06-70;0
Novak Djokovic;01-07-70;0
Novak Djokovic;01-09-70;0
Novak Djokovic;01-01-71;0
Novak Djokovic;01-06-71;0
Novak Djokovic;01-07-71;0
Novak Djokovic;01-09-71;0
Novak Djokovic;01-01-72;0
Novak Djokovic;01-06-72;0
Novak Djokovic;01-07-72;0
Novak Djokovic;01-09-72;0
Novak Djokovic;01-01-73;0
Novak Djokovic;01-06-73;0
Novak Djokovic;01-07-73;0
Novak Djokovic;01-09-73;0
Novak Djokovic;01-01-74;0
Novak Djokovic;01-06-74;0
Novak Djokovic;01-07-74;0
Novak Djokovic;01-09-74;0
Novak Djokovic;01-01-75;0
Novak Djokovic;01-06-75;0
Novak Djokovic;01-07-75;0
Novak Djokovic;01-09-75;0
Novak Djokovic;01-01-76;0
Novak Djokovic;01-06-76;0
Novak Djokovic;01-07-76;0
Novak Djokovic;01-09-76;0
Novak Djokovic;01-01-77;0
Novak Djokovic;01-06-77;0
Novak Djokovic;01-07-77;0
Novak Djokovic;01-09-77;0
Novak Djokovic;01-12-77;0
Novak Djokovic;01-06-78;0
Novak Djokovic;01-07-78;0
Novak Djokovic;01-09-78;0
Novak Djokovic;01-12-78;0
Novak Djokovic;01-06-79;0
Novak Djokovic;01-07-79;0
Novak Djokovic;01-09-79;0
Novak Djokovic;01-12-79;0
Novak Djokovic;01-06-80;0
Novak Djokovic;01-07-80;0
Novak Djokovic;01-09-80;0
Novak Djokovic;01-12-80;0
Novak Djokovic;01-06-81;0
Novak Djokovic;01-07-81;0
Novak Djokovic;01-09-81;0
Novak Djokovic;01-12-81;0
Novak Djokovic;01-06-82;0
Novak Djokovic;01-07-82;0
Novak Djokovic;01-09-82;0
Novak Djokovic;01-12-82;0
Novak Djokovic;01-06-83;0
Novak Djokovic;01-07-83;0
Novak Djokovic;01-09-83;0
Novak Djokovic;01-12-83;0
Novak Djokovic;01-06-84;0
Novak Djokovic;01-07-84;0
Novak Djokovic;01-09-84;0
Novak Djokovic;01-12-84;0
Novak Djokovic;01-06-85;0
Novak Djokovic;01-07-85;0
Novak Djokovic;01-09-85;0
Novak Djokovic;01-12-85;0
Novak Djokovic;01-06-86;0
Novak Djokovic;01-07-86;0
Novak Djokovic;01-09-86;0
Novak Djokovic;01-01-87;0
Novak Djokovic;01-06-87;0
Novak Djokovic;01-07-87;0
Novak Djokovic;01-09-87;0
Novak Djokovic;01-01-88;0
Novak Djokovic;01-06-88;0
Novak Djokovic;01-07-88;0
Novak Djokovic;01-09-88;0
Novak Djokovic;01-01-89;0
Novak Djokovic;01-06-89;0
Novak Djokovic;01-07-89;0
Novak Djokovic;01-09-89;0
Novak Djokovic;01-01-90;0
Novak Djokovic;01-06-90;0
Novak Djokovic;01-07-90;0
Novak Djokovic;01-09-90;0
Novak Djokovic;01-01-91;0
Novak Djokovic;01-06-91;0
Novak Djokovic;01-07-91;0
Novak Djokovic;01-09-91;0
Novak Djokovic;01-01-92;0
Novak Djokovic;01-06-92;0
Novak Djokovic;01-07-92;0
Novak Djokovic;01-09-92;0
Novak Djokovic;01-01-93;0
Novak Djokovic;01-06-93;0
Novak Djokovic;01-07-93;0
Novak Djokovic;01-09-93;0
Novak Djokovic;01-01-94;0
Novak Djokovic;01-06-94;0
Novak Djokovic;01-07-94;0
Novak Djokovic;01-09-94;0
Novak Djokovic;01-01-95;0
Novak Djokovic;01-06-95;0
Novak Djokovic;01-07-95;0
Novak Djokovic;01-09-95;0
Novak Djokovic;01-01-96;0
Novak Djokovic;01-06-96;0
Novak Djokovic;01-07-96;0
Novak Djokovic;01-09-96;0
Novak Djokovic;01-01-97;0
Novak Djokovic;01-06-97;0
Novak Djokovic;01-07-97;0
Novak Djokovic;01-09-97;0
Novak Djokovic;01-01-98;0
Novak Djokovic;01-06-98;0
Novak Djokovic;01-07-98;0
Novak Djokovic;01-09-98;0
Novak Djokovic;01-01-99;0
Novak Djokovic;01-06-99;0
Novak Djokovic;01-07-99;0
Novak Djokovic;01-09-99;0
Novak Djokovic;01-01-00;0
Novak Djokovic;01-06-00;0
Novak Djokovic;01-07-00;0
Novak Djokovic;01-09-00;0
Novak Djokovic;01-01-01;0
Novak Djokovic;01-06-01;0
Novak Djokovic;01-07-01;0
Novak Djokovic;01-09-01;0
Novak Djokovic;01-01-02;0
Novak Djokovic;01-06-02;0
Novak Djokovic;01-07-02;0
Novak Djokovic;01-09-02;0
Novak Djokovic;01-01-03;0
Novak Djokovic;01-06-03;0
Novak Djokovic;01-07-03;0
Novak Djokovic;01-09-03;0
Novak Djokovic;01-01-04;0
Novak Djokovic;01-06-04;0
Novak Djokovic;01-07-04;0
Novak Djokovic;01-09-04;0
Novak Djokovic;01-01-05;0
Novak Djokovic;01-06-05;0
Novak Djokovic;01-07-05;0
Novak Djokovic;01-09-05;0
Novak Djokovic;01-01-06;0
Novak Djokovic;01-06-06;0
Novak Djokovic;01-07-06;0
Novak Djokovic;01-09-06;0
Novak Djokovic;01-01-07;0
Novak Djokovic;01-06-07;0
Novak Djokovic;01-07-07;0
Novak Djokovic;01-09-07;0
Novak Djokovic;01-01-08;1
Novak Djokovic;01-06-08;1
Novak Djokovic;01-07-08;1
Novak Djokovic;01-09-08;1
Novak Djokovic;01-01-09;1
Novak Djokovic;01-06-09;1
Novak Djokovic;01-07-09;1
Novak Djokovic;01-09-09;1
Novak Djokovic;01-01-10;1
Novak Djokovic;01-06-10;1
Novak Djokovic;01-07-10;1
Novak Djokovic;01-09-10;1
Novak Djokovic;01-01-11;2
Novak Djokovic;01-06-11;2
Novak Djokovic;01-07-11;3
Novak Djokovic;01-09-11;4
Novak Djokovic;01-01-12;5
Novak Djokovic;01-06-12;5
Novak Djokovic;01-07-12;5
Novak Djokovic;01-09-12;5
Novak Djokovic;01-01-13;6
Novak Djokovic;01-06-13;6
Novak Djokovic;01-07-13;6
Novak Djokovic;01-09-13;6
Novak Djokovic;01-01-14;6
Novak Djokovic;01-06-14;6
Novak Djokovic;01-07-14;7
Novak Djokovic;01-09-14;7
Novak Djokovic;01-01-15;8
Novak Djokovic;01-06-15;8
Novak Djokovic;01-07-15;9
Novak Djokovic;01-09-15;10
Novak Djokovic;01-01-16;11
Novak Djokovic;01-06-16;12
Novak Djokovic;01-07-16;12
Novak Djokovic;01-09-16;12
Novak Djokovic;01-01-17;12
Novak Djokovic;01-06-17;12
Novak Djokovic;01-07-17;12
Novak Djokovic;01-09-17;12
Novak Djokovic;01-01-18;12
Novak Djokovic;01-06-18;12
Novak Djokovic;01-07-18;13
Novak Djokovic;01-09-18;14
Novak Djokovic;01-01-19;15
Novak Djokovic;01-06-19;15
Novak Djokovic;01-07-19;16
Novak Djokovic;01-09-19;16
Novak Djokovic;01-01-20;17
Novak Djokovic;01-06-20;17
Novak Djokovic;01-07-20;17
Novak Djokovic;01-09-20;17
Novak Djokovic;01-01-21;18
Novak Djokovic;01-06-21;19
Juan Martin del Potro;01-06-68;0
Juan Martin del Potro;01-07-68;0
Juan Martin del Potro;01-09-68;0
Juan Martin del Potro;01-01-69;0
Juan Martin del Potro;01-06-69;0
Juan Martin del Potro;01-07-69;0
Juan Martin del Potro;01-09-69;0
Juan Martin del Potro;01-01-70;0
Juan Martin del Potro;01-06-70;0
Juan Martin del Potro;01-07-70;0
Juan Martin del Potro;01-09-70;0
Juan Martin del Potro;01-01-71;0
Juan Martin del Potro;01-06-71;0
Juan Martin del Potro;01-07-71;0
Juan Martin del Potro;01-09-71;0
Juan Martin del Potro;01-01-72;0
Juan Martin del Potro;01-06-72;0
Juan Martin del Potro;01-07-72;0
Juan Martin del Potro;01-09-72;0
Juan Martin del Potro;01-01-73;0
Juan Martin del Potro;01-06-73;0
Juan Martin del Potro;01-07-73;0
Juan Martin del Potro;01-09-73;0
Juan Martin del Potro;01-01-74;0
Juan Martin del Potro;01-06-74;0
Juan Martin del Potro;01-07-74;0
Juan Martin del Potro;01-09-74;0
Juan Martin del Potro;01-01-75;0
Juan Martin del Potro;01-06-75;0
Juan Martin del Potro;01-07-75;0
Juan Martin del Potro;01-09-75;0
Juan Martin del Potro;01-01-76;0
Juan Martin del Potro;01-06-76;0
Juan Martin del Potro;01-07-76;0
Juan Martin del Potro;01-09-76;0
Juan Martin del Potro;01-01-77;0
Juan Martin del Potro;01-06-77;0
Juan Martin del Potro;01-07-77;0
Juan Martin del Potro;01-09-77;0
Juan Martin del Potro;01-12-77;0
Juan Martin del Potro;01-06-78;0
Juan Martin del Potro;01-07-78;0
Juan Martin del Potro;01-09-78;0
Juan Martin del Potro;01-12-78;0
Juan Martin del Potro;01-06-79;0
Juan Martin del Potro;01-07-79;0
Juan Martin del Potro;01-09-79;0
Juan Martin del Potro;01-12-79;0
Juan Martin del Potro;01-06-80;0
Juan Martin del Potro;01-07-80;0
Juan Martin del Potro;01-09-80;0
Juan Martin del Potro;01-12-80;0
Juan Martin del Potro;01-06-81;0
Juan Martin del Potro;01-07-81;0
Juan Martin del Potro;01-09-81;0
Juan Martin del Potro;01-12-81;0
Juan Martin del Potro;01-06-82;0
Juan Martin del Potro;01-07-82;0
Juan Martin del Potro;01-09-82;0
Juan Martin del Potro;01-12-82;0
Juan Martin del Potro;01-06-83;0
Juan Martin del Potro;01-07-83;0
Juan Martin del Potro;01-09-83;0
Juan Martin del Potro;01-12-83;0
Juan Martin del Potro;01-06-84;0
Juan Martin del Potro;01-07-84;0
Juan Martin del Potro;01-09-84;0
Juan Martin del Potro;01-12-84;0
Juan Martin del Potro;01-06-85;0
Juan Martin del Potro;01-07-85;0
Juan Martin del Potro;01-09-85;0
Juan Martin del Potro;01-12-85;0
Juan Martin del Potro;01-06-86;0
Juan Martin del Potro;01-07-86;0
Juan Martin del Potro;01-09-86;0
Juan Martin del Potro;01-01-87;0
Juan Martin del Potro;01-06-87;0
Juan Martin del Potro;01-07-87;0
Juan Martin del Potro;01-09-87;0
Juan Martin del Potro;01-01-88;0
Juan Martin del Potro;01-06-88;0
Juan Martin del Potro;01-07-88;0
Juan Martin del Potro;01-09-88;0
Juan Martin del Potro;01-01-89;0
Juan Martin del Potro;01-06-89;0
Juan Martin del Potro;01-07-89;0
Juan Martin del Potro;01-09-89;0
Juan Martin del Potro;01-01-90;0
Juan Martin del Potro;01-06-90;0
Juan Martin del Potro;01-07-90;0
Juan Martin del Potro;01-09-90;0
Juan Martin del Potro;01-01-91;0
